sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Clock","50","<<HKDevice: 0x283d8cdc0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-10 07:20:21 +0200,2018-04-09 23:42:44 +0200,2018-04-10 07:20:21 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8cbe0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-12 07:28:53 +0200,2018-04-11 23:30:00 +0200,2018-04-12 07:28:44 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8d860>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-12 07:28:53 +0200,2018-04-12 07:28:48 +0200,2018-04-12 07:28:52 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c4b0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-13 07:20:19 +0200,2018-04-12 23:30:00 +0200,2018-04-13 06:42:36 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c410>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-13 07:20:19 +0200,2018-04-13 07:06:12 +0200,2018-04-13 07:20:19 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8d130>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-15 07:20:23 +0200,2018-04-15 01:04:36 +0200,2018-04-15 07:20:17 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c370>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-16 07:20:16 +0200,2018-04-16 00:38:44 +0200,2018-04-16 07:20:16 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c460>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-17 07:20:34 +0200,2018-04-16 23:46:32 +0200,2018-04-17 06:54:44 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c730>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-17 07:20:34 +0200,2018-04-17 07:15:40 +0200,2018-04-17 07:20:34 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c3c0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-19 07:20:21 +0200,2018-04-19 00:36:20 +0200,2018-04-19 07:20:21 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8fca0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-20 07:20:10 +0200,2018-04-19 23:30:00 +0200,2018-04-20 07:19:36 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c870>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-20 07:20:10 +0200,2018-04-20 07:19:40 +0200,2018-04-20 07:20:09 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8fd40>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-22 07:29:40 +0200,2018-04-22 00:33:28 +0200,2018-04-22 07:26:32 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c2d0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-22 07:29:40 +0200,2018-04-22 07:26:36 +0200,2018-04-22 07:29:35 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c960>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-24 07:20:10 +0200,2018-04-24 07:16:36 +0200,2018-04-24 07:20:05 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c550>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-25 07:20:09 +0200,2018-04-25 00:40:48 +0200,2018-04-25 06:41:00 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8dea0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-25 07:20:09 +0200,2018-04-25 06:42:04 +0200,2018-04-25 06:42:08 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8dbd0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-25 07:20:09 +0200,2018-04-25 06:57:36 +0200,2018-04-25 07:20:00 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c8c0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-26 07:20:22 +0200,2018-04-25 23:44:16 +0200,2018-04-26 07:20:22 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c320>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-27 07:20:19 +0200,2018-04-27 00:18:36 +0200,2018-04-27 07:20:19 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c820>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-29 05:54:25 +0200,2018-04-29 00:00:00 +0200,2018-04-29 03:50:08 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8c6e0>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-29 05:54:25 +0200,2018-04-29 03:50:56 +0200,2018-04-29 05:49:40 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8dc70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-29 05:54:25 +0200,2018-04-29 05:49:48 +0200,2018-04-29 05:50:00 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8df40>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-04-29 05:54:25 +0200,2018-04-29 05:53:24 +0200,2018-04-29 05:54:25 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8ff70>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-05-01 07:00:06 +0200,2018-04-30 23:34:24 +0200,2018-05-01 06:21:32 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8cd20>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-05-01 07:00:06 +0200,2018-05-01 06:40:00 +0200,2018-05-01 07:00:06 +0200,HKCategoryValueSleepAnalysisInBed
"Clock","50","<<HKDevice: 0x283d8de00>, name:iPhone, manufacturer:Apple, model:iPhone, hardware:iPhone9,3, software:11.3>","SleepAnalysis",,2018-05-02 07:00:22 +0200,2018-05-01 23:30:00 +0200,2018-05-02 07:00:21 +0200,HKCategoryValueSleepAnalysisInBed
